name,price,status,shipping,free_returns,items_sold
Lego 76403 Harry Potter The Ministry Of Magic 990 pcs New Without Box,5000,Pre-Owned,1930,False,
New ListingLEGO Duplo Disney Pixar TOY STORY Train # 10894 NEW Sealed RETIRED Free Ship !,3499,Brand New,0,False,
LEGO Seasonal: Christmas Tree (40338),6998,Brand New,0,True,
New ListingLOT OF 4 LEGO Looney Tunes Minifigures 71030 SEALED Blind Packs Series 22 Bag,99,Brand New,530,False,
LEGO Harry Potter Hogwarts: First Flying Lesson 76395 Building Kit (264 Pieces),4881,Brand New,0,True,
LEGO Ideas 21318 Tree House 3036 Pieces,17999,Brand New,0,False,
LEGO - 31129 - Creator Majestic Tiger - 673419355650,4000,Brand New,0,True,
New ListingLego Star wars KYLO REN Buildable Figures (75117) BRAND NEW Sealed Box,99,Brand New,820,False,
LEGO - 1x1 Square Tiles - PICK YOUR COLORS Smooth Finishing Flat Mosaic Bulk Lot,99,Pre-Owned,495,True,
LEGO Speed Champions Nissan GT-R NISMO Building Kit 76896,3149,Brand New,0,False,
New ListingLEGO Star Wars: Tantive IV (75244),27999,Brand New,2130,False,
New ListingLEGO Speed Champions 007 Aston Martin DB5 76911 Toy Building Set - 298 Pieces ,1999,Brand New,0,False,
New ListingLEGO Star Wars: TIE Fighter (7263),2500,Pre-Owned,1100,False,
New ListingLEGO Super Mario: Bowser's Castle Boss Battle Expansion Se (71369),100,Brand New,1710,False,
New ListingLEGO Bionicle - TOA NUVA POHATU NUVA 8568 Complete Build w/Canister! Brown Toa,1840,Pre-Owned,0,False,
New ListingLego 4920 Rock Raiders Rapid Rider Complete Vintage Set From 1999 Free Shipping,2199,Pre-Owned,0,False,
New ListingLego BrickHeadz Sheep 40380,500,New (Other),975,False,
New ListingLEGO Seasonal Christmas Gift Box 40292 New Sealed,3450,Brand New,943,False,
New ListingLego VIP Exclusive Limited Edition Festive Drink Coasters New in Box L@@@@@@@@@K,225,Brand New,0,False,
New ListingLego Star Wars 75299 Trouble On Tattooine Set Lot Of 2 Brand New Sealed Sets,99,Brand New,1000,False,
New Listinglego creator 3in1 pirate roller coaster 31084,2600,New (Other),2875,False,
New Listing💐Brand New LEGO 40524 Sunflowers 40460 Roses 40461 Tulips NEW SEALED FREE SHIPP,855,Brand New,0,False,
"New ListingLEGO SUPER MARIO 71411 THE MIGHTY BOWSER *2,807 PCS  BRAND NEW SEALED",6544,Brand New,1660,False,
New ListingLEGO 40512 Fun & Funky VIP Add On Pack *NEW* - *** LOT OF 2*** -TRUSTED SELLER!!,380,Brand New,0,False,
The Office LEGO Ideas 21336,15800,Brand New,0,False,
New ListingLEGO STAR WARS UCS REPUBLIC GUNSHIP 100 PERCENT COMPLETE WITH INSTRUCTIONS,27499,Pre-Owned,1660,False,
Lego Speed Champions Ferrari F40 Competizione 75890 New Factory Sealed Box,2995,Brand New,600,False,
New ListingLEGO Star Wars: Rebel Snowspeeder (4500),3000,Pre-Owned,975,False,
NEW LEGO Creator 31099 Propeller Plane Set 128 Pieces Free Shipping!,1325,Brand New,0,False,
LEGO MIXELS: Mesmo (41524),1499,Pre-Owned,0,False,
LEGO Speed Champions Koenigsegg Jesko 76900 Building Toy 🎁Kids Gift,1999,Brand New,0,False,
